native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
protestētājs,Protester,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētaja,Protester,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājam,Protester,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētāju,Protester,Protest reported,6,Public Disruption,188108,FTO,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājā,Protester,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājas,Protester,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājai,Protester,Protest reported,6,Public Disruption,188108,Keyphrase,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājā,Protester,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētāji,Protesters,Protest reported,6,Public Disruption,188108,FTO,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājas,Protesters,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētāji,Protesters,Protest reported,6,Public Disruption,188108,AAEntity,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājiem,Protesters,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājus,Protesters,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājos,Protesters,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētāju,Protesters,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājām,Protesters,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestētājās,Protesters,Protest reported,6,Public Disruption,188108,Keyphrase,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestēt,Protesting,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestēju,Protesting,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestē,Protesting,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestējam,Protesting,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestējat,Protesting,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestēji,Protesting,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestēja,Protesting,Protest reported,6,Public Disruption,188108,AAEntity,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestējāt,Protesting,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtības,riots,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtību,riots,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtībām,riots,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtībās,riots,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtība,riot,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtības,riot,Protest reported,6,Public Disruption,188108,AAEntity,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtībai,riot,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtību,riot,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nekārtībā,riot,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_latvia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
evakuācija,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Keyphrase,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuācijas,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,DiplomaticFacilities,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuācijai,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Consulates,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuāciju,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,ForeignMinister,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuācijā,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,FTO,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēt,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Wells,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēju,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,DiplomaticFacilities,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuē,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuējam,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,AAEntity,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuējat,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,AAEntity,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēji,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,FTO,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēja,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Diplomat,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuējām,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Shipping,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuējāt,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,AAEntity,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēts,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,News,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēti,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Organization,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuēta,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētas,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Wells,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētu,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,IndustryTerm,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētas,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Shipping,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētam,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētiem,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Person,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētai,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētām,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuētus,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,ForeignMinister,Evacuation reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_latvia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
sprādziens,explosion,Explosion reported,3,Fires & Collapses,188118,DiplomaticFacilities,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozija,explosion,Explosion reported,3,Fires & Collapses,188118,Consulates,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādziena,explosion,Explosion reported,3,Fires & Collapses,188118,Legislator,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzienam,explosion,Explosion reported,3,Fires & Collapses,188118,IndustryTerm,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzienu,explosion,Explosion reported,3,Fires & Collapses,188118,FTO,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzienā,explosion,Explosion reported,3,Fires & Collapses,188118,Organization,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzieni,explosion,Explosion reported,3,Fires & Collapses,188118,Organization,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzieniem,explosion,Explosion reported,3,Fires & Collapses,188118,Consulates,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzienus,explosion,Explosion reported,3,Fires & Collapses,188118,Person,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprādzienos,explosion,Explosion reported,3,Fires & Collapses,188118,Refinery,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozijas,explosion,Explosion reported,3,Fires & Collapses,188118,Shipping,Explosion reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_latvia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
sprāgstviela,explosive,Explosive reported,3,Fires & Collapses,188118,Organization,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielas,explosive,Explosive reported,3,Fires & Collapses,188118,Consulates,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielai,explosive,Explosive reported,3,Fires & Collapses,188118,ForeignMinister,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielu,explosive,Explosive reported,3,Fires & Collapses,188118,Media,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielā,explosive,Explosive reported,3,Fires & Collapses,188118,ForeignMinister,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielas,explosive,Explosive reported,3,Fires & Collapses,188118,LegislativeCommittee,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielām,explosive,Explosive reported,3,Fires & Collapses,188118,Exec,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
sprāgstvielās,explosive,Explosive reported,3,Fires & Collapses,188118,Keyphrase,Explosive reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_latvia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
bumba,bomb,Bomb reported,3,Fires & Collapses,188118,Consulates,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbas,bomb,Bomb reported,3,Fires & Collapses,188118,Shipping,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbai,bomb,Bomb reported,3,Fires & Collapses,188118,AAEntity,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbu,bomb,Bomb reported,3,Fires & Collapses,188118,Person,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbā,bomb,Bomb reported,3,Fires & Collapses,188118,Keyphrase,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbas,bombs,Bomb reported,3,Fires & Collapses,188118,space,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbām,bombs,Bomb reported,3,Fires & Collapses,188118,Organization,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbās,bombs,Bomb reported,3,Fires & Collapses,188118,Refinery,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbu,bombs,Bomb reported,3,Fires & Collapses,188118,CompanyKeyword,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bumbas,bombs,Bomb reported,3,Fires & Collapses,188118,Person,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
improvizēti spridzekļi,ied,Bomb reported,3,Fires & Collapses,188118,Person,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
improvizētu spridzekļu,ied,Bomb reported,3,Fires & Collapses,188118,IndustryTerm,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
improvizētiem spridzekļiem,ied,Bomb reported,3,Fires & Collapses,188118,ForeignMinistry,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
improvizētus spridzekļus,ied,Bomb reported,3,Fires & Collapses,188118,Wells,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
improvizētos sprizekļos,ied,Bomb reported,3,Fires & Collapses,188118,Refinery,Bomb reported,,local_news_physical_safety_latvia_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_latvia_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
